shortcut	category	emojiCheatSheetFile	githubFile	unicodeChars	unicodeSampleFile	unicodeCldr	subcategory	aliasShortcuts	browserTypes
 	people/body	 	 	U+1F6B5 U+1F3FF U+200D U+2640 U+FE0F	1f6b5-1f3ff-200d-2640-fe0f.png	woman mountain biking: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FB	1f938-1f3fb.png	person cartwheeling: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FC	1f938-1f3fc.png	person cartwheeling: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FD	1f938-1f3fd.png	person cartwheeling: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FE	1f938-1f3fe.png	person cartwheeling: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FF	1f938-1f3ff.png	person cartwheeling: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FB U+200D U+2642 U+FE0F	1f938-1f3fb-200d-2642-fe0f.png	man cartwheeling: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FC U+200D U+2642 U+FE0F	1f938-1f3fc-200d-2642-fe0f.png	man cartwheeling: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FD U+200D U+2642 U+FE0F	1f938-1f3fd-200d-2642-fe0f.png	man cartwheeling: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FE U+200D U+2642 U+FE0F	1f938-1f3fe-200d-2642-fe0f.png	man cartwheeling: medium-dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FF U+200D U+2642 U+FE0F	1f938-1f3ff-200d-2642-fe0f.png	man cartwheeling: dark skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FB U+200D U+2640 U+FE0F	1f938-1f3fb-200d-2640-fe0f.png	woman cartwheeling: light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FC U+200D U+2640 U+FE0F	1f938-1f3fc-200d-2640-fe0f.png	woman cartwheeling: medium-light skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F938 U+1F3FD U+200D U+2640 U+FE0F	1f938-1f3fd-200d-2640-fe0f.png	woman cartwheeling: medium skin tone	person-sport	 	appl,goog,fb,wind,twtr,joy,sams
